tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820446719150292993,0,2808,7729179,140963,2017-01-15 01:45:15
820314633777061888,3536,613,7729179,140963,2017-01-14 17:00:24
820078625395449857,21012,6836,7729179,140963,2017-01-14 01:22:35
820013781606658049,0,1284,7729179,140963,2017-01-13 21:04:55
819952236453363712,5639,1284,7729179,140963,2017-01-13 17:00:21
819924195358416896,13637,5255,7729180,140963,2017-01-13 15:08:56
819711362133872643,14262,3402,7729180,140963,2017-01-13 01:03:12
819588359383371776,10143,2141,7729180,140963,2017-01-12 16:54:26
819347104292290561,7656,1314,7729180,140963,2017-01-12 00:55:47
819238181065359361,2421,438,7729807,140963,2017-01-11 17:42:57
819227688460238848,24481,7281,7729180,140963,2017-01-11 17:01:16
819015337530290176,0,39930,7729180,140963,2017-01-11 02:57:27
819015331746349057,0,20576,7729180,140963,2017-01-11 02:57:26
819006400881917954,47905,20576,7729180,140963,2017-01-11 02:21:57
819004803107983360,91939,39930,7729180,140963,2017-01-11 02:15:36
818646164899774465,0,22690,7729180,140963,2017-01-10 02:30:30
818627210458333184,23542,8102,7729180,140963,2017-01-10 01:15:10
818614493328580609,10469,2809,7729180,140963,2017-01-10 00:24:38
818588835076603904,0,6678,7729180,140963,2017-01-09 22:42:41
818536468981415936,11576,2695,7729180,140963,2017-01-09 19:14:36
818307523543449600,0,8841,7729180,140963,2017-01-09 04:04:51
818259473185828864,11702,2485,7729180,140963,2017-01-09 00:53:55
818145370475810820,13037,2823,7729180,140963,2017-01-08 17:20:31
817908911860748288,5136,859,7729180,140963,2017-01-08 01:40:55
817827839487737858,55026,29552,7729180,140963,2017-01-07 20:18:46
817777686764523521,11359,2909,7729180,140963,2017-01-07 16:59:28
817536400337801217,12530,3303,7729180,140963,2017-01-07 01:00:41
817502432452313088,0,3693,7729180,140963,2017-01-06 22:45:43
817423860136083457,36293,16273,7729180,140963,2017-01-06 17:33:29
817415592588222464,5961,1047,7729180,140963,2017-01-06 17:00:38
817181837579653120,0,9249,7729180,140963,2017-01-06 01:31:47
817171292965273600,9266,2194,7729180,140963,2017-01-06 00:49:53
817120970343411712,12932,2853,7729180,140963,2017-01-05 21:29:55
817056546584727552,9113,1800,7729180,140963,2017-01-05 17:13:55
816829038950027264,0,5135,7729180,140963,2017-01-05 02:09:53
816816676327063552,10616,2212,7729180,140963,2017-01-05 01:20:46
816697700272001025,10413,2402,7729180,140963,2017-01-04 17:27:59
816450570814898180,32485,8841,7729180,140963,2017-01-04 01:05:59
816336735214911488,9133,2127,7729180,140963,2017-01-03 17:33:39
816091915477250048,9484,2352,7729180,140963,2017-01-03 01:20:49
816062466425819140,0,1133,7729180,140963,2017-01-02 23:23:48
816014286006976512,0,5784,7729180,140963,2017-01-02 20:12:21
815990720817401858,5310,1133,7729180,140963,2017-01-02 18:38:42
815966073409433600,23851,9249,7729180,140963,2017-01-02 17:00:46
815745968457060357,0,4502,7729180,140963,2017-01-02 02:26:09
815736392542261248,10458,2476,7729180,140963,2017-01-02 01:48:06
815639385530101762,8733,1792,7729180,140963,2017-01-01 19:22:38
815390420867969024,11015,4154,7729180,140963,2017-01-01 02:53:20
814986499976527872,8126,1408,7729180,140963,2016-12-31 00:08:17
814638523311648768,11990,2953,7729180,140963,2016-12-30 01:05:33
814578408554463233,0,6322,7729180,140963,2016-12-29 21:06:41
814530161257443328,9208,2026,7729180,140963,2016-12-29 17:54:58
814153002265309185,30620,9462,7729180,140963,2016-12-28 16:56:16
813944609378369540,0,3483,7729180,140963,2016-12-28 03:08:11
813910438903693312,9892,2048,7729180,140963,2016-12-28 00:52:25
813812741911748608,38692,15284,7729180,140963,2016-12-27 18:24:12
813800681631023104,8879,1918,7729180,140963,2016-12-27 17:36:16
813217897535406080,19873,7971,7729180,140963,2016-12-26 03:00:30
813202720496779264,9779,1961,7729180,140963,2016-12-26 02:00:11
813187593374461952,21109,4767,7729180,140963,2016-12-26 01:00:05
813172488309972993,9929,2088,7729180,140963,2016-12-26 00:00:03
813157409116065792,8261,2420,7729180,140963,2016-12-25 23:00:08
813142292504645637,8977,2572,7729180,140963,2016-12-25 22:00:04
813130366689148928,4755,485,7729180,140963,2016-12-25 21:12:41
813127251579564032,12627,3412,7729180,140963,2016-12-25 21:00:18
813112105746448384,10995,3008,7729180,140963,2016-12-25 20:00:07
813096984823349248,11216,3929,7729180,140963,2016-12-25 19:00:02
813081950185472002,10513,3023,7729180,140963,2016-12-25 18:00:17
813066809284972545,8475,2118,7729180,140963,2016-12-25 17:00:08
813051746834595840,22308,8003,7729180,140963,2016-12-25 16:00:16
812781120811126785,8083,2087,7729180,140963,2016-12-24 22:04:54
812709060537683968,7054,1558,7729180,140963,2016-12-24 17:18:34
812503143955202048,6465,1330,7729180,140963,2016-12-24 03:40:19
812466873996607488,8510,2105,7729180,140963,2016-12-24 01:16:12
812372279581671427,14590,4006,7729180,140963,2016-12-23 19:00:19
811985624773361665,7735,1536,7729180,140963,2016-12-22 17:23:53
811744202451197953,8043,1752,7729180,140963,2016-12-22 01:24:33
811647686436880384,5942,809,7729180,140963,2016-12-21 19:01:02
811627233043480576,13624,3404,7729180,140963,2016-12-21 17:39:46
811386762094317568,22272,6980,7729180,140963,2016-12-21 01:44:13
810984652412424192,5676,1561,7729180,140963,2016-12-19 23:06:23
810896069567610880,9641,1954,7729180,140963,2016-12-19 17:14:23
810657578271330305,11688,2892,7729181,140963,2016-12-19 01:26:42
810284430598270976,37760,12441,7729181,140963,2016-12-18 00:43:57
810254108431155201,15651,3662,7729181,140963,2016-12-17 22:43:27
809920764300447744,16514,4269,7729181,140963,2016-12-17 00:38:52
809808892968534016,0,5348,7729181,140963,2016-12-16 17:14:20
809448704142938112,7386,1603,7729181,140963,2016-12-15 17:23:04
809220051211603969,21233,6138,7729181,140963,2016-12-15 02:14:29
809084759137812480,14082,3829,7729181,140963,2016-12-14 17:16:53
808838249661788160,10770,3324,7729181,140963,2016-12-14 00:57:20
808733504066486276,8433,2371,7729181,140963,2016-12-13 18:01:07
808501579447930884,12013,2846,7729181,140963,2016-12-13 02:39:32
808344865868283904,45305,22690,7729181,140963,2016-12-12 16:16:49
808134635716833280,0,6503,7729181,140963,2016-12-12 02:21:26
808106460588765185,9321,2401,7729181,140963,2016-12-12 00:29:28
808001312164028416,13410,3867,7729181,140963,2016-12-11 17:31:39
807621403335917568,15534,4016,7729181,140963,2016-12-10 16:22:02
807106840509214720,126661,60767,7729181,140963,2016-12-09 06:17:20
807059379405148160,0,8011,7729181,140963,2016-12-09 03:08:45
807010152071229440,13926,4188,7729181,140963,2016-12-08 23:53:08
806629075125202948,80136,38096,7729181,140963,2016-12-07 22:38:52
806620845233815552,0,6032,7729181,140963,2016-12-07 22:06:10
806576416489959424,5171,2098,7729181,140963,2016-12-07 19:09:37
806542213899489280,10896,2581,7729181,140963,2016-12-07 16:53:43
806242860592926720,0,12760,7729181,140963,2016-12-06 21:04:11
806219024703037440,6857,1304,7729181,140963,2016-12-06 19:29:28
805958939288408065,0,5882,7729181,140963,2016-12-06 02:15:59
805932879469572096,8826,2089,7729181,140963,2016-12-06 00:32:26
805826884734976000,7021,2004,7729181,140963,2016-12-05 17:31:15
805823200554876929,0,8792,7729181,140963,2016-12-05 17:16:37
805520635690676224,6127,1798,7729181,140963,2016-12-04 21:14:20
805487436403003392,9356,2773,7729181,140963,2016-12-04 19:02:24
805207613751304193,8321,1864,7729181,140963,2016-12-04 00:30:29
804738756058218496,14653,4205,7729808,140963,2016-12-02 17:27:25
804475857670639616,6550,2199,7729181,140963,2016-12-02 00:02:45
804413760345620481,0,3527,7729181,140963,2016-12-01 19:56:00
804026241225523202,47610,17748,7729181,140963,2016-11-30 18:16:08
803773340896923648,10722,3032,7729181,140963,2016-11-30 01:31:12
803692223237865472,0,8135,7729181,140963,2016-11-29 20:08:52
803638050916102144,11710,4520,7729181,140963,2016-11-29 16:33:36
803380650405482500,8280,2028,7729181,140963,2016-11-28 23:30:47
803321560782307329,0,5806,7729181,140963,2016-11-28 19:35:59
803276597545603072,10705,2694,7729181,140963,2016-11-28 16:37:19
802952499103731712,9644,2200,7729181,140963,2016-11-27 19:09:28
802624713319034886,0,3202,7729181,140963,2016-11-26 21:26:58
802600418706604034,7599,1610,7729181,140963,2016-11-26 19:50:26
802572683846291456,9538,2736,7729181,140963,2016-11-26 18:00:13
802323869084381190,17331,6374,7729181,140963,2016-11-26 01:31:31
802265048156610565,7048,1493,7729181,140963,2016-11-25 21:37:47
802239329049477120,9680,2849,7729181,140963,2016-11-25 19:55:35
802185808107208704,0,290,7729181,140963,2016-11-25 16:22:55
801958328846974976,8236,1868,7729181,140963,2016-11-25 01:18:59
801854953262350336,1879,256,7729181,140963,2016-11-24 18:28:13
801538201127157760,8751,2243,7729181,140963,2016-11-23 21:29:33
801285448605831168,6463,914,7729181,140963,2016-11-23 04:45:12
801167903437357056,26172,6503,7729181,140963,2016-11-22 20:58:07
801127390143516673,0,4339,7729181,140963,2016-11-22 18:17:08
801115127852503040,8626,2284,7729181,140963,2016-11-22 17:28:25
800859414831898624,736,105,7729181,140963,2016-11-22 00:32:18
800855607700029440,0,1778,7729181,140963,2016-11-22 00:17:10
800751577355128832,11217,3037,7729181,140963,2016-11-21 17:23:47
800513324630806528,14030,3289,7729181,140963,2016-11-21 01:37:04
800459316964663297,10108,2358,7729181,140963,2016-11-20 22:02:27
800443802682937345,0,4719,7729181,140963,2016-11-20 21:00:48
800388270626521089,11905,3075,7729181,140963,2016-11-20 17:20:08
800188575492947969,0,4313,7729181,140963,2016-11-20 04:06:37
800141422401830912,16358,2808,7729181,140963,2016-11-20 00:59:15
800018252395122689,30324,14415,7729181,140963,2016-11-19 16:49:49
799774291445383169,0,5123,7729181,140963,2016-11-19 00:40:24
799757965289017345,8980,2364,7729181,140963,2016-11-18 23:35:32
799422933579902976,8598,2095,7729181,140963,2016-11-18 01:24:14
799308762079035393,0,6038,7729808,140963,2016-11-17 17:50:33
799297110730567681,10593,3029,7729181,140963,2016-11-17 17:04:16
799063482566066176,8627,2696,7729181,140963,2016-11-17 01:35:54
798933969379225600,14053,4896,7729181,140963,2016-11-16 17:01:16
798925684722855936,7954,1565,7729182,140963,2016-11-16 16:28:21
798705661114773508,0,7217,7729182,140963,2016-11-16 01:54:03
798701998996647937,0,8541,7729182,140963,2016-11-16 01:39:30
798697898615730177,0,7119,7729182,140963,2016-11-16 01:23:12
798694562394996736,0,5430,7729182,140963,2016-11-16 01:09:57
798686750113755136,0,2537,7729182,140963,2016-11-16 00:38:54
798682547630837760,0,5165,7729182,140963,2016-11-16 00:22:12
798673117451325440,0,6056,7729182,140963,2016-11-15 23:44:44
798665375516884993,0,4257,7729182,140963,2016-11-15 23:13:58
798644042770751489,0,2028,7729182,140963,2016-11-15 21:49:12
798628517273620480,0,2151,7729182,140963,2016-11-15 20:47:30
798585098161549313,0,6247,7729182,140963,2016-11-15 17:54:59
798576900688019456,0,6396,7729182,140963,2016-11-15 17:22:24
798340744599797760,0,3674,7729182,140963,2016-11-15 01:44:00
798209839306514432,11082,2798,7729182,140963,2016-11-14 17:03:50
797971864723324932,12446,3440,7729182,140963,2016-11-14 01:18:12
797545162159308800,15497,5311,7729182,140963,2016-11-12 21:02:38
797236660651966464,21337,7255,7729182,140963,2016-11-12 00:36:46
797165961484890113,246,29,7729182,140963,2016-11-11 19:55:50
796904159865868288,0,9709,7729182,140963,2016-11-11 02:35:32
796865951799083009,8194,2085,7729182,140963,2016-11-11 00:03:42
796759840936919040,12677,3351,7729182,140963,2016-11-10 17:02:03
796563435802726400,0,7986,7729182,140963,2016-11-10 04:01:37
796484825502875648,8096,1929,7729181,140963,2016-11-09 22:49:15
796387464403357696,11752,4564,7729181,140963,2016-11-09 16:22:22
796177847564038144,0,15686,7729181,140963,2016-11-09 02:29:25
796149749086875649,34553,15686,7729181,140963,2016-11-09 00:37:46
796125600683540480,5280,1954,7729181,140963,2016-11-08 23:01:49
796116448414461957,9722,2648,7729181,140963,2016-11-08 22:25:27
796080075804475393,9036,2537,7729181,140963,2016-11-08 20:00:55
796031486298386433,11548,4024,7729181,140963,2016-11-08 16:47:50
795464331001561088,53223,26075,7729182,140963,2016-11-07 03:14:10
795400264262053889,10789,3144,7729182,140963,2016-11-06 22:59:35
795076730285391872,17355,5949,7729182,140963,2016-11-06 01:33:58
794983741416415232,0,3690,7729182,140963,2016-11-05 19:24:28
794926597468000259,10996,2523,7729182,140963,2016-11-05 15:37:24
794355576146903043,0,11256,7729182,140963,2016-11-04 01:48:22
794332329137291264,10237,2902,7729182,140963,2016-11-04 00:15:59
794205286408003585,9839,3625,7729182,140963,2016-11-03 15:51:10
793962221541933056,17965,5348,7729182,140963,2016-11-02 23:45:19
793845145112371200,9844,2055,7729182,140963,2016-11-02 16:00:06
793614319594401792,0,3417,7729182,140963,2016-11-02 00:42:53
793601777308463104,8517,1788,7729182,140963,2016-11-01 23:53:02
793500921481273345,11429,2604,7729182,140963,2016-11-01 17:12:16
793286476301799424,26286,10079,7729182,140963,2016-11-01 03:00:09
793271401113350145,9239,2592,7729182,140963,2016-11-01 02:00:14
793256262322548741,21362,9139,7729182,140963,2016-11-01 01:00:05
793241302385262592,11236,3585,7729182,140963,2016-11-01 00:00:38
793226087023144960,10509,3130,7729182,140963,2016-10-31 23:00:11
793210959003287553,9543,3076,7729182,140963,2016-10-31 22:00:04
793195938047070209,16332,6160,7729182,140963,2016-10-31 21:00:23
793180763617361921,7404,2182,7729182,140963,2016-10-31 20:00:05
793165685325201412,10051,3042,7729809,140963,2016-10-31 19:00:10
793150605191548928,6598,1869,7729182,140963,2016-10-31 18:00:14
793135492858580992,6918,2731,7729182,140963,2016-10-31 17:00:11
793120401413079041,13564,4280,7729182,140963,2016-10-31 16:00:13
792913359805018113,15319,4393,7729182,140963,2016-10-31 02:17:31
792883833364439040,12085,4682,7729182,140963,2016-10-31 00:20:11
792773781206999040,7843,1835,7729182,140963,2016-10-30 17:02:53
792394556390137856,14378,4693,7729809,140963,2016-10-29 15:55:58
792050063153438720,7660,1974,7729182,140963,2016-10-28 17:07:05
791821351946420224,0,22997,7729183,140963,2016-10-28 01:58:16
791784077045166082,0,10535,7729183,140963,2016-10-27 23:30:09
791780927877898241,0,4164,7729184,140963,2016-10-27 23:17:38
791774931465953280,48246,24306,7729184,140963,2016-10-27 22:53:48
791672322847637504,12563,3417,7729184,140963,2016-10-27 16:06:04
791406955684368384,14005,4502,7729184,140963,2016-10-26 22:31:36
791312159183634433,9392,2779,7729184,140963,2016-10-26 16:14:55
791026214425268224,0,4497,7729184,140963,2016-10-25 21:18:40
790987426131050500,10560,2338,7729184,140963,2016-10-25 18:44:32
790946055508652032,17740,5135,7729184,140963,2016-10-25 16:00:09
790723298204217344,0,2533,7729184,140963,2016-10-25 01:14:59
790698755171364864,8749,2086,7729184,140963,2016-10-24 23:37:28
790581949425475584,22079,7865,7729184,140963,2016-10-24 15:53:19
790337589677002753,8351,2043,7729184,140963,2016-10-23 23:42:19
790277117346975746,13396,3483,7729184,140963,2016-10-23 19:42:02
790227638568808452,0,3908,7729811,140963,2016-10-23 16:25:25
789986466051088384,9865,2533,7729184,140963,2016-10-23 00:27:05
789960241177853952,0,4523,7729184,140963,2016-10-22 22:42:52
789903600034189313,11101,4511,7729184,140963,2016-10-22 18:57:48
789628658055020548,8023,1949,7729184,140963,2016-10-22 00:45:17
789599242079838210,7227,2117,7729184,140963,2016-10-21 22:48:24
789530877013393408,12556,3690,7729184,140963,2016-10-21 18:16:44
789314372632018944,9200,2519,7729811,140963,2016-10-21 03:56:25
789280767834746880,0,5406,7729184,140963,2016-10-21 01:42:53
789268448748703744,9743,2820,7729184,140963,2016-10-21 00:53:56
789137962068021249,10363,3056,7729184,140963,2016-10-20 16:15:26
788908386943430656,29275,13537,7729184,140963,2016-10-20 01:03:11
788765914992902144,29290,11256,7729184,140963,2016-10-19 15:37:03
788552643979468800,0,7869,7729184,140963,2016-10-19 01:29:35
788412144018661376,16651,5789,7729184,140963,2016-10-18 16:11:17
788178268662984705,7716,2309,7729184,140963,2016-10-18 00:41:57
788150585577050112,6558,1426,7729184,140963,2016-10-17 22:51:57
788070120937619456,0,3736,7729184,140963,2016-10-17 17:32:13
788039637453406209,6557,1447,7729184,140963,2016-10-17 15:31:05
787810552592695296,9259,3339,7729184,140963,2016-10-17 00:20:47
787717603741622272,10902,3037,7729184,140963,2016-10-16 18:11:26
787397959788929025,11577,3098,7729184,140963,2016-10-15 21:01:17
787322443945877504,8312,1908,7729184,140963,2016-10-15 16:01:13
787111942498508800,0,7340,7729184,140963,2016-10-15 02:04:45
786963064373534720,28369,8709,7729184,140963,2016-10-14 16:13:10
786729988674449408,0,2634,7729184,140963,2016-10-14 00:47:00
786709082849828864,19381,6649,7729184,140963,2016-10-13 23:23:56
786664955043049472,11371,2792,7729184,140963,2016-10-13 20:28:35
786595970293370880,10044,3379,7729184,140963,2016-10-13 15:54:28
786363235746385920,11628,3819,7729184,140963,2016-10-13 00:29:39
786286427768250368,8489,3118,7729184,140963,2016-10-12 19:24:27
786233965241827333,16322,5211,7729184,140963,2016-10-12 15:55:59
786051337297522688,1534,169,7729184,140963,2016-10-12 03:50:17
786036967502913536,0,7709,7729184,140963,2016-10-12 02:53:11
785927819176054784,12115,3454,7729184,140963,2016-10-11 19:39:28
785872687017132033,7123,1989,7729184,140963,2016-10-11 16:00:24
785639753186217984,8332,2419,7729184,140963,2016-10-11 00:34:48
785533386513321988,9703,2186,7729184,140963,2016-10-10 17:32:08
785515384317313025,6507,1370,7729184,140963,2016-10-10 16:20:36
785264754247995392,7749,1782,7729184,140963,2016-10-09 23:44:41
785170936622350336,12898,5301,7729184,140963,2016-10-09 17:31:53
784826020293709826,10807,3527,7729184,140963,2016-10-08 18:41:19
784517518371221505,9560,2770,7729184,140963,2016-10-07 22:15:26
784431430411685888,6064,1397,7729184,140963,2016-10-07 16:33:21
784183165795655680,21435,8792,7729184,140963,2016-10-07 00:06:50
784057939640352768,31839,12142,7729185,140963,2016-10-06 15:49:14
783839966405230592,32023,11779,7729185,140963,2016-10-06 01:23:05
783821107061198850,7837,2131,7729185,140963,2016-10-06 00:08:09
783695101801398276,11128,3516,7729185,140963,2016-10-05 15:47:27
783466772167098368,9006,2455,7729185,140963,2016-10-05 00:40:09
783391753726550016,17956,5998,7729185,140963,2016-10-04 19:42:03
783347506784731136,0,6098,7729185,140963,2016-10-04 16:46:14
783334639985389568,31120,12760,7729185,140963,2016-10-04 15:55:06
783085703974514689,8658,2419,7729185,140963,2016-10-03 23:25:55
782969140009107456,25692,8011,7729185,140963,2016-10-03 15:42:44
782747134529531904,7942,1519,7729185,140963,2016-10-03 01:00:34
782722598790725632,18408,5882,7729185,140963,2016-10-02 23:23:04
782598640137187329,8275,2038,7729185,140963,2016-10-02 15:10:30
782305867769217024,17741,6065,7729185,140963,2016-10-01 19:47:08
782021823840026624,0,6794,7729185,140963,2016-10-01 00:58:26
781955203444699136,11828,3662,7729185,140963,2016-09-30 20:33:43
781661882474196992,11110,2950,7729185,140963,2016-09-30 01:08:10
781655249211752448,4259,1218,7729185,140963,2016-09-30 00:41:48
781524693396357120,22074,6032,7729185,140963,2016-09-29 16:03:01
781308096455073793,7577,2769,7729185,140963,2016-09-29 01:42:20
781251288990355457,8978,2285,7729185,140963,2016-09-28 21:56:36
781163403222056960,10387,2977,7729185,140963,2016-09-28 16:07:23
780931614150983680,23017,7986,7729185,140963,2016-09-28 00:46:20
780858289093574656,7661,2179,7729185,140963,2016-09-27 19:54:58
780800785462489090,5850,1414,7729186,140963,2016-09-27 16:06:28
780601303617732608,12861,3627,7729186,140963,2016-09-27 02:53:48
780543529827336192,6708,1882,7729186,140963,2016-09-26 23:04:13
780496263422808064,0,4036,7729186,140963,2016-09-26 19:56:24
780476555013349377,0,126,7729186,140963,2016-09-26 18:38:05
780459368902959104,5623,1162,7729186,140963,2016-09-26 17:29:48
780192070812196864,9258,2431,7729186,140963,2016-09-25 23:47:39
780092040432480260,0,2504,7729187,140963,2016-09-25 17:10:10
780074436359819264,13020,5423,7729187,140963,2016-09-25 16:00:13
779834332596887552,20170,7709,7729187,140963,2016-09-25 00:06:08
779377524342161408,9381,3385,7729187,140963,2016-09-23 17:50:56
779124354206535695,0,20013,7729187,140963,2016-09-23 01:04:56
779123168116150273,12543,3961,7729187,140963,2016-09-23 01:00:13
779056095788752897,15720,4915,7729187,140963,2016-09-22 20:33:42
778990705243029504,21272,7890,7729187,140963,2016-09-22 16:13:51
778774459159379968,0,10845,7729187,140963,2016-09-22 01:54:34
778764940568104960,912,399,7729187,140963,2016-09-22 01:16:45
778748913645780993,7330,1445,7729187,140963,2016-09-22 00:13:04
778650543019483137,6122,1623,7729187,140963,2016-09-21 17:42:10
778624900596654080,4935,1095,7729187,140963,2016-09-21 16:00:17
778408200802557953,14513,4720,7729188,140963,2016-09-21 01:39:11
778396591732486144,0,13300,7729188,140963,2016-09-21 00:53:04
778383385161035776,6209,1202,7729188,140963,2016-09-21 00:00:35
778286810187399168,11045,3583,7729188,140963,2016-09-20 17:36:50
778039087836069888,8992,2858,7729188,140963,2016-09-20 01:12:28
778027034220126208,6956,1761,7729188,140963,2016-09-20 00:24:34
777953400541634568,0,3828,7729188,140963,2016-09-19 19:31:59
777885040357281792,6761,1781,7729188,140963,2016-09-19 15:00:20
777684233540206592,11919,3202,7729188,140963,2016-09-19 01:42:24
777641927919427584,0,4612,7729188,140963,2016-09-18 22:54:18
777621514455814149,9310,2703,7729188,140963,2016-09-18 21:33:11
777189768882946048,15228,4696,7729188,140963,2016-09-17 16:57:35
776819012571455488,0,14928,7729188,140963,2016-09-16 16:24:19
776813020089548800,5180,1316,7729188,140963,2016-09-16 16:00:31
776477788987613185,9385,3030,7729189,140963,2016-09-15 17:48:25
776249906839351296,0,9921,7729189,140963,2016-09-15 02:42:54
776218204058357768,31874,17321,7729189,140963,2016-09-15 00:36:55
776201521193218049,10189,2731,7729189,140963,2016-09-14 23:30:38
776113305656188928,12463,4719,7729189,140963,2016-09-14 17:40:06
776088319444877312,1939,165,7729189,140963,2016-09-14 16:00:49
775898661951791106,0,17824,7729189,140963,2016-09-14 03:27:11
775842724423557120,12430,2897,7729189,140963,2016-09-13 23:44:54
775733305207554048,14699,4339,7729189,140963,2016-09-13 16:30:07
775729183532220416,13719,4957,7729189,140963,2016-09-13 16:13:44
775364825476165632,7876,3224,7729190,140963,2016-09-12 16:05:54
775350846108426240,10770,4232,7729190,140963,2016-09-12 15:10:21
775085132600442880,16492,5123,7729190,140963,2016-09-11 21:34:30
774757898236878852,9073,1917,7729190,140963,2016-09-10 23:54:11
774639387460112384,7124,1874,7729190,140963,2016-09-10 16:03:16
774314403806253056,23088,6038,7729190,140963,2016-09-09 18:31:54
773985732834758656,11379,4197,7729190,140963,2016-09-08 20:45:53
773922284943896577,6778,1873,7729190,140963,2016-09-08 16:33:46
773704687002451968,6996,1759,7729190,140963,2016-09-08 02:09:06
773670353721753600,5634,1401,7729190,140963,2016-09-07 23:52:41
773547596996571136,23432,6678,7729190,140963,2016-09-07 15:44:53
773336787167145985,0,5515,7729190,140963,2016-09-07 01:47:12
773308824254029826,24654,8089,7729191,140963,2016-09-06 23:56:05
773247561583001600,9979,3483,7729191,140963,2016-09-06 19:52:39
773191612633579521,10580,4447,7729191,140963,2016-09-06 16:10:20
772877495989305348,9095,4194,7729191,140963,2016-09-05 19:22:09
772826264096874500,8471,2528,7729191,140963,2016-09-05 15:58:34
772615324260794368,0,3649,7729191,140963,2016-09-05 02:00:22
772581559778025472,6863,1826,7729818,140963,2016-09-04 23:46:12
772193107915964416,6372,1497,7729191,140963,2016-09-03 22:02:38
772152991789019136,4003,1212,7729191,140963,2016-09-03 19:23:13
772117678702071809,3981,796,7729191,140963,2016-09-03 17:02:54
772114945936949249,2877,511,7729191,140963,2016-09-03 16:52:02
772102971039580160,4244,1003,7729191,140963,2016-09-03 16:04:27
771908950375665664,6970,2049,7729191,140963,2016-09-03 03:13:29
771770456517009408,12706,3674,7729191,140963,2016-09-02 18:03:10
771500966810099713,8770,2842,7729191,140963,2016-09-02 00:12:18
771380798096281600,11137,5515,7729191,140963,2016-09-01 16:14:48
771171053431250945,0,8174,7729191,140963,2016-09-01 02:21:21
771136648247640064,9717,3175,7729191,140963,2016-09-01 00:04:38
771102124360998913,6604,1554,7729191,140963,2016-08-31 21:47:27
771014301343748096,7276,1792,7729191,140963,2016-08-31 15:58:28
771004394259247104,0,236,7729191,140963,2016-08-31 15:19:06
770787852854652928,5240,1318,7729191,140963,2016-08-31 00:58:39
770772759874076672,5492,1527,7729191,140963,2016-08-30 23:58:40
770655142660169732,7751,1883,7729191,140963,2016-08-30 16:11:18
770414278348247044,6660,2233,7729191,140963,2016-08-30 00:14:12
770293558247038976,6605,1608,7729191,140963,2016-08-29 16:14:30
770093767776997377,0,3278,7729191,140963,2016-08-29 03:00:36
770069151037685760,8034,2487,7729191,140963,2016-08-29 01:22:47
769940425801170949,33281,10430,7729191,140963,2016-08-28 16:51:16
769695466921623552,6759,1788,7729192,140963,2016-08-28 00:37:54
769335591808995329,0,8306,7729192,140963,2016-08-27 00:47:53
769212283578875904,5710,1848,7729192,140963,2016-08-26 16:37:54
768970937022709760,15245,7070,7729192,140963,2016-08-26 00:38:52
768909767477751808,0,2913,7729192,140963,2016-08-25 20:35:48
768855141948723200,4434,960,7729192,140963,2016-08-25 16:58:45
768609597686943744,4351,1309,7729192,140963,2016-08-25 00:43:02
768596291618299904,5304,1379,7729192,140963,2016-08-24 23:50:10
768554158521745409,0,6293,7729192,140963,2016-08-24 21:02:45
768473857036525572,14435,3703,7729192,140963,2016-08-24 15:43:39
768193404517830656,11536,3828,7729192,140963,2016-08-23 21:09:14
767884188863397888,5025,1515,7729192,140963,2016-08-23 00:40:31
767754930266464257,16947,5806,7729192,140963,2016-08-22 16:06:54
767500508068192258,7908,2519,7729192,140963,2016-08-21 23:15:55
767191397493538821,12974,4107,7729192,140963,2016-08-21 02:47:37
767122157629476866,10714,3072,7729192,140963,2016-08-20 22:12:29
766864461642756096,0,6097,7729192,140963,2016-08-20 05:08:29
766793450729734144,5364,1466,7729192,140963,2016-08-20 00:26:19
766714921925144576,2755,419,7729192,140963,2016-08-19 19:14:16
766693177336135680,4256,852,7729192,140963,2016-08-19 17:47:52
766423258543644672,6365,1724,7729192,140963,2016-08-18 23:55:18
766313316352462849,7174,2029,7729192,140963,2016-08-18 16:38:26
766078092750233600,0,2807,7729192,140963,2016-08-18 01:03:45
766069199026450432,4517,927,7729192,140963,2016-08-18 00:28:24
766008592277377025,3961,532,7729192,140963,2016-08-17 20:27:34
765719909049503744,7653,2316,7729192,140963,2016-08-17 01:20:27
765669560888528897,5492,1315,7729192,140963,2016-08-16 22:00:23
765395769549590528,27962,3666,7729192,140963,2016-08-16 03:52:26
765371061932261376,7500,2331,7729192,140963,2016-08-16 02:14:15
765222098633691136,12285,3649,7729192,140963,2016-08-15 16:22:20
764857477905154048,6790,1907,7729192,140963,2016-08-14 16:13:27
764259802650378240,6394,1634,7729192,140963,2016-08-13 00:38:30
763956972077010945,784,58,7729192,140963,2016-08-12 04:35:10
763837565564780549,13317,4497,7729192,140963,2016-08-11 20:40:41
763183847194451968,5704,1584,7729192,140963,2016-08-10 01:23:03
763167063695355904,0,3249,7729192,140963,2016-08-10 00:16:21
763103485927849985,7776,2459,7729192,140963,2016-08-09 20:03:43
762699858130116608,12854,3908,7729819,140963,2016-08-08 17:19:51
762471784394268675,11913,6984,7729192,140963,2016-08-08 02:13:34
762464539388485633,10889,4523,7729192,140963,2016-08-08 01:44:46
